Index,Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
12585,2011,1,30,7,1920,2114,XE,3105,N15932,114,61,31,0,IAH,LIT,374,6,47,0,,0
12586,2011,1,30,7,1035,1151,XE,3119,N15948,76,52,22,20,IAH,MOB,427,4,20,0,,0
12587,2011,1,30,7,1300,1425,XE,3120,N14940,85,55,20,10,IAH,LIT,374,6,24,0,,0
12588,2011,1,30,7,1819,2004,XE,3127,N14947,105,73,1,-1,IAH,LBB,458,5,27,0,,0
12589,2011,1,30,7,2025,2332,XE,3137,N16183,127,103,34,25,IAH,LEX,828,4,20,0,,0
12590,2011,1,30,7,1040,1132,XE,3138,N13968,52,40,-14,-5,IAH,SAT,191,2,10,0,,0
12591,2011,1,30,7,1553,1754,XE,3150,N13965,121,99,21,18,IAH,STL,668,7,15,0,,0
12592,2011,1,30,7,1123,1301,XE,3152,N14943,98,80,1,-2,IAH,AMA,519,5,13,0,,0
12593,2011,1,30,7,2014,2223,XE,3154,N13994,129,97,32,24,IAH,STL,668,8,24,0,,0
12594,2011,1,29,6,743,1032,XE,2006,N14158,109,91,-6,-2,IAH,ATL,689,9,9,0,,0
12595,2011,1,29,6,1616,1904,XE,2008,N17138,108,93,-11,-6,IAH,JAX,817,3,12,0,,0
12596,2011,1,29,6,1332,1627,XE,2010,N15910,115,101,-7,-1,IAH,SDF,788,3,11,0,,0
12597,2011,1,29,6,1502,1611,XE,2025,N12160,129,116,-3,-3,IAH,ABQ,744,4,9,0,,0
12598,2011,1,29,6,1055,1355,XE,2029,N14177,120,97,14,15,IAH,ATL,689,6,17,0,,0
12599,2011,1,29,6,1528,1615,XE,2033,N14943,47,39,-9,-2,IAH,BTR,253,2,6,0,,0
12600,2011,1,29,6,1025,1324,XE,2036,N26549,119,97,6,0,IAH,JAX,817,4,18,0,,0
12601,2011,1,29,6,1046,1308,XE,2041,N11192,142,125,-3,1,IAH,MKE,984,4,13,0,,0
12602,2011,1,29,6,1926,2053,XE,2042,N14952,87,70,-11,-4,IAH,BHM,562,3,14,0,,0
12603,2011,1,29,6,1320,1438,XE,2048,N14940,78,60,0,0,IAH,OKC,395,3,15,0,,0
12604,2011,1,29,6,1858,2227,XE,2050,N16183,149,133,-2,-1,IAH,RIC,1157,4,12,0,,0
12605,2011,1,29,6,1953,2259,XE,2055,N13914,126,109,21,23,IAH,CLT,913,5,12,0,,0
12606,2011,1,29,6,901,1002,XE,2058,N14950,61,42,-9,-9,IAH,CRP,201,5,14,0,,0
12607,2011,1,29,6,1941,2242,XE,2060,N27200,121,104,-16,-4,IAH,CVG,871,5,12,0,,0
12608,2011,1,29,6,1028,1340,XE,2064,N13118,132,110,21,13,IAH,IND,845,6,16,0,,0
12609,2011,1,29,6,1324,1641,XE,2066,N11109,137,114,1,-1,IAH,PBI,956,9,14,0,,0
12610,2011,1,29,6,1522,1635,XE,2069,N15932,73,60,3,-2,IAH,LRD,301,3,10,0,,0
12611,2011,1,29,6,1203,1329,XE,2082,N11181,146,122,53,38,IAH,ABQ,744,8,16,0,,0
12612,2011,1,29,6,1142,1255,XE,2083,N13913,73,58,2,-3,IAH,MFE,316,3,12,0,,0
12613,2011,1,29,6,2108,2200,XE,2131,N12946,52,38,-14,-12,IAH,CRP,201,4,10,0,,0
12614,2011,1,29,6,725,847,XE,2132,N18102,82,57,1,-5,IAH,LIT,374,4,21,0,,0
12615,2011,1,29,6,1648,1812,XE,2162,N17108,84,66,4,-2,IAH,TUL,429,3,15,0,,0
12616,2011,1,29,6,1912,2244,XE,2171,N21129,152,137,-6,-3,IAH,ORF,1201,3,12,0,,0
12617,2011,1,29,6,1247,1407,XE,2174,N15948,80,64,-1,-3,IAH,PNS,489,4,12,0,,0
12618,2011,1,29,6,1906,2013,XE,2186,N17928,67,45,12,6,IAH,DFW,224,8,14,0,,0
12619,2011,1,29,6,2125,2248,XE,2192,N15941,83,66,10,10,IAH,MAF,429,6,11,0,,0
12620,2011,1,29,6,1307,1405,XE,2196,N16944,58,43,-15,-8,IAH,DFW,224,5,10,0,,0
12621,2011,1,29,6,1131,1241,XE,2200,N14180,70,55,-9,-4,IAH,OKC,395,3,12,0,,0
12622,2011,1,29,6,1318,1441,XE,2213,N11137,83,59,-2,-2,IAH,XNA,438,4,20,0,,0
12623,2011,1,29,6,1414,1512,XE,2222,N16987,58,38,-4,-1,IAH,BTR,253,4,16,0,,0
12624,2011,1,29,6,717,1051,XE,2240,N13124,154,132,10,-3,IAH,RDU,1043,12,10,0,,0
12625,2011,1,29,6,1258,1421,XE,2241,N14930,83,65,2,0,IAH,TUL,429,3,15,0,,0
12626,2011,1,29,6,1539,1920,XE,2244,N18102,161,138,6,-1,IAH,PIT,1117,7,16,0,,0
12627,2011,1,29,6,1012,1131,XE,2249,N14905,79,64,-7,-3,IAH,MEM,469,5,10,0,,0
12628,2011,1,29,6,1145,1308,XE,2253,N18102,83,62,22,20,IAH,TUL,429,4,17,0,,0
12629,2011,1,29,6,1037,1404,XE,2268,N24103,147,114,0,-3,IAH,PBI,956,13,20,0,,0
12630,2011,1,29,6,1126,1358,XE,2270,N12195,152,138,-12,-4,IAH,MSP,1034,4,10,0,,0
12631,2011,1,29,6,1135,1248,XE,2277,N11535,73,55,0,-5,IAH,BRO,308,4,14,0,,0
12632,2011,1,29,6,1548,1805,XE,2278,N13992,137,111,32,18,IAH,OMA,781,5,21,0,,0
12633,2011,1,29,6,1910,2025,XE,2280,N13955,75,62,-6,0,IAH,PNS,489,5,8,0,,0
12634,2011,1,29,6,1910,2231,XE,2288,N13553,141,121,-2,-10,IAH,DAY,929,4,16,0,,0
12635,2011,1,29,6,1533,1844,XE,2298,N15973,131,112,1,-2,IAH,IND,845,6,13,0,,0
12636,2011,1,29,6,1738,1826,XE,2301,N19554,48,32,-19,-2,IAH,AEX,190,5,11,0,,0
12637,2011,1,29,6,1249,1359,XE,2304,N15983,70,54,1,-1,IAH,GPT,376,4,12,0,,0
12638,2011,1,29,6,849,1135,XE,2305,N14974,106,88,-16,-1,IAH,ATL,689,7,11,0,,0
12639,2011,1,29,6,1536,1700,XE,2308,N17196,84,56,46,26,IAH,BRO,308,4,24,0,,0
12640,2011,1,29,6,1331,1642,XE,2333,N12957,131,111,12,6,IAH,IND,845,6,14,0,,0
12641,2011,1,29,6,1416,1712,XE,2334,N16976,116,100,-1,-4,IAH,SAV,851,3,13,0,,0
12642,2011,1,29,6,1416,1555,XE,2336,N14902,99,85,2,-4,IAH,ICT,542,2,12,0,,0
12643,2011,1,29,6,1050,1352,XE,2340,N19554,122,104,-11,-5,IAH,SDF,788,4,14,0,,0
12644,2011,1,29,6,1628,1801,XE,2346,N48901,93,79,18,23,IAH,HSV,595,5,9,0,,0
12645,2011,1,29,6,1537,1630,XE,2354,N16927,53,33,-13,-3,IAH,SHV,192,5,15,0,,0
12646,2011,1,29,6,2111,2222,XE,2357,N12934,71,55,-3,-9,IAH,LRD,301,3,13,0,,0
12647,2011,1,29,6,2108,2234,XE,2361,N14977,86,65,3,-5,IAH,TUL,429,4,17,0,,0
12648,2011,1,29,6,1058,1244,XE,2363,N13903,106,93,-13,-6,IAH,STL,668,4,9,0,,0
12649,2011,1,29,6,1843,2004,XE,2373,N14148,81,65,1,-2,IAH,TUL,429,4,12,0,,0
12650,2011,1,29,6,1806,1952,XE,2376,N14947,106,84,8,1,IAH,ICT,542,5,17,0,,0
12651,2011,1,29,6,1018,1339,XE,2386,N27200,141,120,-1,-7,IAH,GSO,986,4,17,0,,0
12652,2011,1,29,6,1305,1355,XE,2399,N14945,50,38,-21,-10,IAH,BTR,253,3,9,0,,0
12653,2011,1,29,6,1403,1656,XE,2405,N14203,113,100,-15,-7,IAH,LEX,828,6,7,0,,0
12654,2011,1,29,6,1754,1903,XE,2425,N13965,69,53,-6,-6,IAH,BRO,308,4,12,0,,0
12655,2011,1,29,6,1412,1536,XE,2427,N14933,84,72,-7,-3,IAH,LBB,458,4,8,0,,0
12656,2011,1,29,6,1141,1311,XE,2429,N15973,90,69,13,6,IAH,MAF,429,4,17,0,,0
12657,2011,1,29,6,849,958,XE,2430,N21197,69,54,0,-1,IAH,MFE,316,5,10,0,,0
12658,2011,1,29,6,727,1045,XE,2432,N27190,138,122,-3,-3,IAH,PBI,956,4,12,0,,0
12659,2011,1,29,6,1121,1244,XE,2433,N13929,83,71,-12,-9,IAH,LBB,458,4,8,0,,0
12660,2011,1,29,6,1010,1128,XE,2434,N15932,78,63,-5,-5,IAH,PNS,489,4,11,0,,0
12661,2011,1,29,6,821,1118,XE,2435,N14977,117,100,3,-4,IAH,JAX,817,4,13,0,,0
12662,2011,1,29,6,1554,1702,XE,2442,N11535,68,40,12,-6,IAH,LFT,201,8,20,0,,0
12663,2011,1,29,6,1038,1403,XE,2446,N11184,145,128,-1,-2,IAH,RDU,1043,5,12,0,,0
12664,2011,1,29,6,2101,2241,XE,2451,N17196,100,58,3,-14,IAH,OKC,395,6,36,0,,0
12665,2011,1,29,6,910,1021,XE,2453,N11137,71,52,2,0,IAH,BRO,308,5,14,0,,0
12666,2011,1,29,6,1534,1713,XE,2474,N14905,99,83,-6,-1,IAH,BNA,657,5,11,0,,0
12667,2011,1,29,6,1029,1147,XE,2482,N15926,78,55,3,-6,IAH,GPT,376,4,19,0,,0
12668,2011,1,29,6,1634,1942,XE,2488,N14960,128,112,-7,-2,IAH,CLT,913,5,11,0,,0
12669,2011,1,29,6,1542,1914,XE,2492,N14180,152,126,0,-8,IAH,RDU,1043,7,19,0,,0
12670,2011,1,29,6,1626,1929,XE,2496,N14117,123,102,-7,-9,IAH,SDF,788,6,15,0,,0
12671,2011,1,29,6,1125,1220,XE,2501,N14148,115,104,-11,-5,IAH,ELP,667,3,8,0,,0
12672,2011,1,29,6,1850,2105,XE,2511,N13123,135,109,11,0,IAH,DSM,802,4,22,0,,0
12673,2011,1,29,6,1451,1616,XE,2569,N11199,85,66,2,1,IAH,MAF,429,5,14,0,,0
12674,2011,1,29,6,1922,2015,XE,2570,N14953,53,39,-11,-3,IAH,BTR,253,4,10,0,,0
12675,2011,1,29,6,717,858,XE,2573,N12900,101,87,-8,-3,IAH,BNA,657,5,9,0,,0
12676,2011,1,29,6,1054,1229,XE,2576,N16927,95,76,-5,-6,IAH,BHM,562,3,16,0,,0
12677,2011,1,29,6,1430,1531,XE,2581,N15926,61,44,10,10,IAH,CRP,201,4,13,0,,0
12678,2011,1,29,6,746,1056,XE,2586,N11194,130,110,-2,-4,IAH,IND,845,5,15,0,,0
12679,2011,1,29,6,1426,1523,XE,2591,N13970,57,43,-1,-4,IAH,DAL,217,4,10,0,,0
12680,2011,1,29,6,1656,1811,XE,2594,N15948,75,62,-7,-4,IAH,OKC,395,4,9,0,,0
12681,2011,1,29,6,1743,1929,XE,2598,N33182,106,89,-9,-2,IAH,MCI,643,4,13,0,,0
12682,2011,1,29,6,1358,1632,XE,2599,N18101,154,137,6,8,IAH,MSP,1034,8,9,0,,0
12683,2011,1,29,6,859,959,XE,2605,N15948,60,41,-2,-1,IAH,DAL,217,4,15,0,,0
12684,2011,1,29,6,1033,1340,XE,2622,N11150,127,102,-4,-7,IAH,CAE,878,4,21,0,,0
12685,2011,1,29,6,1443,1549,XE,2625,N14939,66,51,0,-2,IAH,HRL,295,4,11,0,,0
12686,2011,1,29,6,1545,1718,XE,2695,N14993,93,72,-6,-10,IAH,BHM,562,4,17,0,,0
12687,2011,1,29,6,1623,1725,XE,2705,N15983,62,49,-8,-2,IAH,GPT,376,4,9,0,,0
12688,2011,1,29,6,1359,1658,XE,2715,N13124,119,104,5,-1,IAH,CAE,878,2,13,0,,0
12689,2011,1,29,6,1856,1946,XE,2731,N16944,50,32,-4,-4,IAH,SHV,192,6,12,0,,0
12690,2011,1,29,6,1009,1300,XE,2736,N15572,111,99,-8,-6,IAH,TYS,772,2,10,0,,0
12691,2011,1,29,6,1555,1710,XE,2748,N11536,75,53,0,0,IAH,MOB,427,4,18,0,,0
12692,2011,1,29,6,1021,1202,XE,2750,N14943,101,81,-7,-9,IAH,HSV,595,5,15,0,,0
12693,2011,1,29,6,1442,1538,XE,2755,N18120,116,100,0,-3,IAH,ELP,667,4,12,0,,0
12694,2011,1,29,6,1345,1452,XE,2773,N11176,67,53,-11,-10,IAH,JAN,351,5,9,0,,0
12695,2011,1,29,6,1315,1702,XE,2780,N11191,167,144,11,-5,IAH,ORF,1201,3,20,0,,0
12696,2011,1,29,6,1951,2237,XE,2782,N12195,106,90,-11,-4,IAH,TYS,772,4,12,0,,0
12697,2011,1,29,6,1620,1725,XE,2784,N14937,65,52,-11,-5,IAH,LIT,374,4,9,0,,0
12698,2011,1,29,6,1339,1648,XE,2791,N13994,129,114,0,-1,IAH,CVG,871,5,10,0,,0
12699,2011,1,29,6,1259,1447,XE,2793,N14950,108,90,-2,-1,IAH,MCI,643,7,11,0,,0
12700,2011,1,29,6,1549,1839,XE,2796,N13913,110,87,-9,-6,IAH,ATL,689,7,16,0,,0
12701,2011,1,29,6,2000,2114,XE,2804,N13935,74,64,31,40,IAH,MEM,469,3,7,0,,0
12702,2011,1,29,6,1530,1629,XE,2809,N14938,59,42,-2,-7,IAH,CRP,201,4,13,0,,0
12703,2011,1,29,6,1250,1404,XE,2811,N17108,74,55,-2,-5,IAH,MOB,427,6,13,0,,0
12704,2011,1,29,6,1116,1217,XE,2817,N14939,61,49,-12,-9,IAH,HRL,295,5,7,0,,0
12705,2011,1,29,6,1946,2250,XE,2822,N13903,124,101,-1,-4,IAH,GSP,838,7,16,0,,0
12706,2011,1,29,6,1250,1424,XE,2824,N14947,94,76,1,-5,IAH,BHM,562,4,14,0,,0
12707,2011,1,29,6,1909,2017,XE,2830,N14930,68,51,-8,-6,IAH,JAN,351,6,11,0,,0
12708,2011,1,29,6,1016,1126,XE,2833,N14925,70,50,-2,-4,IAH,JAN,351,5,15,0,,0
12709,2011,1,29,6,1646,1756,XE,2834,N14925,70,49,-4,-4,IAH,JAN,351,8,13,0,,0
12710,2011,1,29,6,1628,1742,XE,2840,N27152,74,60,-13,-7,IAH,PNS,489,4,10,0,,0
12711,2011,1,29,6,1256,1416,XE,2844,N13553,80,63,-7,-4,IAH,VPS,528,6,11,0,,0
12712,2011,1,29,6,1143,1314,XE,2847,N14188,151,135,-6,3,IAH,TUS,936,4,12,0,,0
12713,2011,1,29,6,1839,2009,XE,2873,N15926,90,76,-16,-1,IAH,AMA,519,6,8,0,,0
12714,2011,1,29,6,1244,1426,XE,2881,N13965,102,85,1,-1,IAH,BNA,657,6,11,0,,0
12715,2011,1,29,6,927,1034,XE,2885,N12160,127,111,-14,-3,IAH,COS,809,4,12,0,,0
12716,2011,1,29,6,1144,1241,XE,2895,N16112,57,42,-10,-6,IAH,CRP,201,4,11,0,,0
12717,2011,1,29,6,1927,2025,XE,2907,N13964,58,33,-1,2,IAH,LFT,201,6,19,0,,0
12718,2011,1,29,6,852,1030,XE,2908,N12957,98,81,0,-7,IAH,AMA,519,6,11,0,,0
12719,2011,1,29,6,930,1138,XE,2916,N13992,128,105,2,-1,IAH,OMA,781,4,19,0,,0
12720,2011,1,29,6,1608,1723,XE,2920,N13929,75,60,-5,3,IAH,XNA,438,7,8,0,,0
12721,2011,1,29,6,1144,1353,XE,2924,N15980,129,113,-3,-6,IAH,OMA,781,4,12,0,,0
12722,2011,1,29,6,1534,1627,XE,2936,N16183,53,34,1,-1,IAH,AEX,190,4,15,0,,0
12723,2011,1,29,6,1542,1805,XE,2948,N27962,143,125,-6,-3,IAH,MKE,984,4,14,0,,0
12724,2011,1,29,6,904,1032,XE,2967,N16987,88,71,7,9,IAH,LBB,458,3,14,0,,0
12725,2011,1,29,6,1021,1204,XE,2974,N14993,103,89,-10,-4,IAH,MCI,643,4,10,0,,0
12726,2011,1,29,6,2108,2255,XE,2976,N13124,107,86,-9,-7,IAH,MCI,643,5,16,0,,0
12727,2011,1,29,6,1049,1401,XE,2986,N14998,132,117,-8,-6,IAH,CLT,913,5,10,0,,0
12728,2011,1,29,6,1039,1153,XE,2996,N14933,74,55,3,-1,IAH,LIT,374,4,15,0,,0
12729,2011,1,29,6,1258,1423,XE,2998,N13955,85,69,-7,-7,IAH,MEM,469,6,10,0,,0
12730,2011,1,29,6,1036,1135,XE,3000,N14203,59,39,-13,-9,IAH,BTR,253,3,17,0,,0
12731,2011,1,29,6,1025,1208,XE,3002,N13988,103,84,0,0,IAH,BNA,657,6,13,0,,0
12732,2011,1,29,6,1726,1819,XE,3005,N14945,53,40,-5,-4,IAH,CRP,201,4,9,0,,0
12733,2011,1,29,6,731,1133,XE,3008,N12201,182,158,19,1,IAH,IAD,1190,8,16,0,,0
12734,2011,1,29,6,2010,2140,XE,3016,N11140,90,64,-3,5,IAH,VPS,528,13,13,0,,0
12735,2011,1,29,6,1942,2048,XE,3022,N11181,66,50,-13,-8,IAH,GPT,376,6,10,0,,0
12736,2011,1,29,6,1808,1917,XE,3027,N14940,69,51,4,-2,IAH,HRL,295,4,14,0,,0
12737,2011,1,29,6,727,1039,XE,3032,N13970,132,116,-6,-3,IAH,CLT,913,7,9,0,,0
12738,2011,1,29,6,1553,1856,XE,3036,N26141,123,103,-8,-7,IAH,CHS,925,4,16,0,,0
12739,2011,1,29,6,1925,2114,XE,3038,N11119,109,85,0,0,IAH,BNA,657,4,20,0,,0
12740,2011,1,29,6,812,941,XE,3040,N11176,89,75,-2,-8,IAH,BHM,562,3,11,0,,0
12741,2011,1,29,6,1947,2239,XE,3050,N17146,112,96,30,32,IAH,JAX,817,4,12,0,,0
12742,2011,1,29,6,922,1030,XE,3068,N12540,68,50,-4,-3,IAH,HRL,295,3,15,0,,0
12743,2011,1,29,6,917,1108,XE,3088,N14960,111,93,-8,-8,IAH,MCI,643,5,13,0,,0
12744,2011,1,29,6,717,1052,XE,3096,N18101,155,128,4,-8,IAH,CMH,986,6,21,0,,0
12745,2011,1,29,6,1915,2030,XE,3105,N13936,75,54,-8,-5,IAH,LIT,374,5,16,0,,0
12746,2011,1,29,6,1014,1126,XE,3119,N27962,72,57,-3,-1,IAH,MOB,427,5,10,0,,0
12747,2011,1,29,6,1250,1403,XE,3120,N13936,73,55,3,0,IAH,LIT,374,5,13,0,,0
12748,2011,1,29,6,1044,1141,XE,3138,N16976,57,41,-5,-1,IAH,SAT,191,2,14,0,,0
12749,2011,1,29,6,1946,2142,XE,3154,N14204,116,96,-9,-4,IAH,STL,668,5,15,0,,0
12750,2011,1,28,5,1621,1924,XE,2008,N17138,123,103,4,-1,IAH,JAX,817,5,15,0,,0
12751,2011,1,28,5,1325,1638,XE,2010,N13538,133,113,1,-8,IAH,SDF,788,6,14,0,,0
12752,2011,1,28,5,2101,2152,XE,2024,N14938,51,39,-19,-9,IAH,BTR,253,4,8,0,,0
12753,2011,1,28,5,1507,1608,XE,2025,N14204,121,104,-16,-3,IAH,ABQ,744,6,11,0,,0
12754,2011,1,28,5,716,921,XE,2026,N11189,125,104,-2,-4,IAH,STL,668,5,16,0,,0
12755,2011,1,28,5,1036,1340,XE,2029,N14543,124,97,-1,-4,IAH,ATL,689,10,17,0,,0
12756,2011,1,28,5,713,1123,XE,2035,N18102,190,164,22,-7,IAH,PIT,1117,10,16,0,,0
12757,2011,1,28,5,1023,1324,XE,2036,N27152,121,99,1,-2,IAH,JAX,817,4,18,0,,0
12758,2011,1,28,5,1101,1340,XE,2041,N34110,159,140,10,-4,IAH,MKE,984,3,16,0,,0
12759,2011,1,28,5,1922,2059,XE,2042,N16976,97,77,-10,-8,IAH,BHM,562,3,17,0,,0
12760,2011,1,28,5,1730,2048,XE,2044,N13553,138,122,2,0,IAH,CLT,913,8,8,0,,0
12761,2011,1,28,5,1315,1442,XE,2048,N14947,87,65,-1,-5,IAH,OKC,395,6,16,0,,0
12762,2011,1,28,5,1855,2253,XE,2050,N14902,178,149,19,-4,IAH,RIC,1157,7,22,0,,0
12763,2011,1,28,5,1928,2252,XE,2055,N27200,144,115,9,-2,IAH,CLT,913,5,24,0,,0
12764,2011,1,28,5,931,1126,XE,2056,N11121,115,97,77,77,IAH,MCI,643,6,12,0,,0
12765,2011,1,28,5,904,1004,XE,2058,N16571,60,40,-12,-6,IAH,CRP,201,4,16,0,,0
12766,2011,1,28,5,1943,2305,XE,2060,N15910,142,115,2,-2,IAH,CVG,871,11,16,0,,0
12767,2011,1,28,5,1827,1934,XE,2062,N13936,67,52,-15,-6,IAH,LRD,301,3,12,0,,0
12768,2011,1,28,5,1012,1337,XE,2064,N14105,145,124,13,-3,IAH,IND,845,6,15,0,,0
12769,2011,1,28,5,1323,1656,XE,2066,N13123,153,132,11,-2,IAH,PBI,956,5,16,0,,0
12770,2011,1,28,5,1522,1623,XE,2069,N13929,61,51,-14,-2,IAH,LRD,301,2,8,0,,0
12771,2011,1,28,5,858,1021,XE,2079,N14972,83,62,-8,-2,IAH,MAF,429,4,17,0,,0
12772,2011,1,28,5,1124,1231,XE,2082,N14998,127,112,-10,-1,IAH,ABQ,744,7,8,0,,0
12773,2011,1,28,5,1141,1253,XE,2083,N13929,72,57,-5,-4,IAH,MFE,316,4,11,0,,0
12774,2011,1,28,5,1417,1528,XE,2097,N17146,131,111,-7,2,IAH,COS,809,7,13,0,,0
12775,2011,1,28,5,1254,1637,XE,2105,N13132,163,147,12,-1,IAH,GRR,1042,4,12,0,,0
12776,2011,1,28,5,1551,1847,XE,2122,N17108,176,158,9,1,IAH,MSP,1034,5,13,0,,0
12777,2011,1,28,5,2114,2207,XE,2131,N14937,53,39,-12,-6,IAH,CRP,201,4,10,0,,0
12778,2011,1,28,5,725,832,XE,2132,N14939,67,57,-19,-5,IAH,LIT,374,6,4,0,,0
12779,2011,1,28,5,1658,1824,XE,2162,N15932,86,68,11,8,IAH,TUL,429,4,14,0,,0
12780,2011,1,28,5,1911,2253,XE,2171,N14148,162,146,-2,-4,IAH,ORF,1201,5,11,0,,0
12781,2011,1,28,5,1246,1405,XE,2174,N13913,79,68,-8,-4,IAH,PNS,489,3,8,0,,0
12782,2011,1,28,5,801,900,XE,2189,N13935,59,44,-1,1,IAH,DAL,217,3,12,0,,0
12783,2011,1,28,5,2107,2231,XE,2192,N15983,84,66,-12,-8,IAH,MAF,429,4,14,0,,0
12784,2011,1,28,5,1415,1748,XE,2198,N15980,153,131,17,0,IAH,CRW,975,2,20,0,,0
12785,2011,1,28,5,1132,1250,XE,2200,N13202,78,59,-5,-3,IAH,OKC,395,4,15,0,,0
12786,2011,1,28,5,1432,1548,XE,2204,N12540,76,60,-10,-3,IAH,OKC,395,4,12,0,,0
12787,2011,1,28,5,1746,1836,XE,2212,N14930,50,38,-15,-4,IAH,BTR,253,4,8,0,,0
12788,2011,1,28,5,1316,1446,XE,2213,N14930,90,69,-2,-4,IAH,XNA,438,4,17,0,,0
12789,2011,1,28,5,1245,1340,XE,2223,N14972,55,37,-11,-5,IAH,CRP,201,4,14,0,,0
12790,2011,1,28,5,716,1052,XE,2240,N12195,156,135,6,-4,IAH,RDU,1043,7,14,0,,0
12791,2011,1,28,5,1537,1927,XE,2244,N24103,170,153,8,-3,IAH,PIT,1117,8,9,0,,0
12792,2011,1,28,5,805,1102,XE,2246,N14902,117,95,19,20,IAH,ATL,689,10,12,0,,0
12793,2011,1,28,5,1005,1138,XE,2249,N12934,93,76,-5,-10,IAH,MEM,469,3,14,0,,0
12794,2011,1,28,5,1132,1307,XE,2253,N14952,95,68,16,7,IAH,TUL,429,4,23,0,,0
12795,2011,1,28,5,820,925,XE,2254,N15948,65,38,-1,-5,IAH,BTR,253,17,10,0,,0
12796,2011,1,28,5,2128,2216,XE,2261,N21154,48,33,8,13,IAH,AEX,190,3,12,0,,0
12797,2011,1,28,5,1035,1402,XE,2268,N11140,147,129,-7,-5,IAH,PBI,956,4,14,0,,0
12798,2011,1,28,5,1127,1420,XE,2270,N33182,173,155,5,-3,IAH,MSP,1034,6,12,0,,0
12799,2011,1,28,5,1649,1959,XE,2276,N16149,130,113,-12,-6,IAH,CVG,871,6,11,0,,0
12800,2011,1,28,5,1133,1239,XE,2277,N48901,66,48,-14,-7,IAH,BRO,308,7,11,0,,0
12801,2011,1,28,5,1526,1737,XE,2278,N48901,131,114,-1,-4,IAH,OMA,781,5,12,0,,0
12802,2011,1,28,5,1907,2035,XE,2280,N13988,88,73,-1,-3,IAH,PNS,489,3,12,0,,0
12803,2011,1,28,5,1451,1556,XE,2282,N16944,65,45,3,6,IAH,DFW,224,4,16,0,,0
12804,2011,1,28,5,1039,1123,XE,2283,N27962,44,28,-15,-6,IAH,AUS,140,3,13,0,,0
12805,2011,1,28,5,1916,2302,XE,2288,N14974,166,127,24,-4,IAH,DAY,929,7,32,0,,0
12806,2011,1,28,5,1534,1857,XE,2298,N18982,143,121,9,-1,IAH,IND,845,7,15,0,,0
12807,2011,1,28,5,853,1051,XE,2302,N14977,118,94,8,-5,IAH,BNA,657,4,20,0,,0
12808,2011,1,28,5,1247,1355,XE,2304,N11109,68,53,-8,-3,IAH,GPT,376,4,11,0,,0
12809,2011,1,28,5,1504,1621,XE,2308,N14902,77,54,2,-6,IAH,BRO,308,4,19,0,,0
12810,2011,1,28,5,1415,1742,XE,2317,N14158,147,127,16,10,IAH,GSO,986,5,15,0,,0
12811,2011,1,28,5,1725,2018,XE,2318,N11127,113,94,-10,-5,IAH,ATL,689,9,10,0,,0
12812,2011,1,28,5,1427,1732,XE,2334,N21197,125,107,14,7,IAH,SAV,851,5,13,0,,0
12813,2011,1,28,5,1429,1603,XE,2336,N15926,94,78,5,9,IAH,ICT,542,4,12,0,,0
12814,2011,1,28,5,1050,1403,XE,2340,N14950,133,117,-5,-5,IAH,SDF,788,5,11,0,,0
12815,2011,1,28,5,1559,1745,XE,2346,N15983,106,85,-3,-6,IAH,HSV,595,5,16,0,,0
12816,2011,1,28,5,2110,2219,XE,2357,N14905,69,53,-11,-10,IAH,LRD,301,5,11,0,,0
12817,2011,1,28,5,2109,2232,XE,2361,N13123,83,64,-4,-4,IAH,TUL,429,5,14,0,,0
12818,2011,1,28,5,1428,1602,XE,2375,N14974,94,69,6,-2,IAH,TUL,429,5,20,0,,0
12819,2011,1,28,5,1804,1943,XE,2376,N14940,99,77,-6,-1,IAH,ICT,542,4,18,0,,0
12820,2011,1,28,5,1318,1623,XE,2380,N15910,125,113,0,-7,IAH,AVL,834,3,9,0,,0
12821,2011,1,28,5,1022,1343,XE,2386,N16149,141,129,-2,-3,IAH,GSO,986,3,9,0,,0
12822,2011,1,28,5,1309,1417,XE,2399,N14938,68,40,1,-6,IAH,BTR,253,20,8,0,,0
12823,2011,1,28,5,1628,1810,XE,2400,N18102,162,147,-15,-2,IAH,PHX,1009,5,10,0,,0
12824,2011,1,28,5,1410,1726,XE,2405,N27190,136,117,12,0,IAH,LEX,828,4,15,0,,0
12825,2011,1,28,5,1129,1219,XE,2407,N14933,50,34,-14,-6,IAH,LFT,201,4,12,0,,0
12826,2011,1,28,5,1908,1948,XE,2418,N15926,40,26,-17,-7,IAH,LCH,127,5,9,0,,0
12827,2011,1,28,5,1758,1900,XE,2425,N12934,62,51,-14,-2,IAH,BRO,308,4,7,0,,0
12828,2011,1,28,5,1423,1552,XE,2427,N27962,89,74,4,8,IAH,LBB,458,4,11,0,,0
12829,2011,1,28,5,1130,1251,XE,2429,N12957,81,62,-12,-5,IAH,MAF,429,4,15,0,,0
12830,2011,1,28,5,733,1055,XE,2432,N11194,142,124,2,3,IAH,PBI,956,4,14,0,,0
